point_id,x,y,category
111,2.4322887676471794,0.58984785264953865,container
112,-0.96486628898724447,0.49539214719164909,clothing
113,-0.82344775356980859,1.2939223216069891,sports equipment
114,-0.94416726028429721,1.2247800988536413,clothing
115,-0.33371530565615493,-0.22290562891019566,decoration
116,0.12426368552161121,-0.085582123393622561,weapon
117,-0.12013897770592734,-0.33931643443525783,food
118,0.18883074852513151,-0.77115467646741198,container
119,-0.99652267927201987,-0.50894095650816418,food
120,0.30473682967284765,-0.1279739964204456,food
121,0.49231159999289131,0.89998841184286249,container
122,0.94773159726646883,1.7565544977862169,plant
123,-0.34300551218712566,0.22712865641248528,decoration
124,0.18663251864644442,0.65891367891414898,plant
125,1.674713048808121,-0.96694793608070628,container
126,0.86685390324385547,-2.3335677551753427,food
127,-0.62340737766890275,-0.042353576627627336,animal
128,-1.815685962869787,0.076881690719970183,animal
129,1.0326281135681661,-1.3637683222756647,vehicle
130,-0.2697894238271546,0.97770553568074958,weapon
131,-0.17882361514897069,0.12456699662987517,clothing
132,0.78667165038585685,-4.5307214867616166,furniture
133,0.30479003424353707,0.0056434815759167489,food
134,2.2969774050437315,-0.78911369352862992,plant
135,0.715749476534007,0.52386625465272652,food
136,0.41703340461933081,0.17570621858697649,animal
137,0.84879518915863295,0.16435610675083306,plant
138,1.0341906501732465,-2.8685953305708334,furniture
139,0.67796059205404524,-0.21984000709301799,plant
140,-0.094631668493083076,-0.58541640787843408,food
141,-1.8638998812831193,0.31146624329722183,animal
142,0.46111626821970575,-0.37881744320446004,body part
143,-1.5764693011737498,-0.42065894820542837,animal
144,0.28226202887643603,-2.5966503207339828,vehicle
145,0.57779260893813011,-0.61135284216574282,container
146,0.52992895133253703,1.051401299658139,tool
147,0.77293879063349469,0.49869700816675733,food
148,-0.011524607493135053,0.46153757045727611,food
149,1.4668443465409235,1.1675318127805658,food
150,0.71131368460153366,0.11621211677777596,container
151,1.1537546031263335,0.3674955125054859,weapon
152,0.069516266964327222,-2.5659742966450527,vehicle
153,0.50199296650583114,0.8303494706920036,plant
154,-1.473412226326237,-0.80160159416747334,clothing
155,0.28279731543905784,-0.20217822009342476,vehicle
156,0.89239322700444235,0.6812462568053439,food
157,0.51462146861729607,0.73375966333096587,clothing
158,-0.68800223414686923,1.004732147322593,animal
159,-0.64154772257390424,-1.9398886053916509,vehicle
160,0.42076236649807547,1.4428449797095886,plant
161,1.1131962093885288,-1.7191012202307987,vehicle
162,-0.025383996049490151,-1.4077560218589176,container
163,1.0131315860964962,1.0619635119100421,plant
164,2.0765810831098164,0.64541890839894001,food
165,0.41358675007504431,-0.40671941950279056,container
166,-2.4561766752621756,0.57401832083659277,animal
167,-0.6338544992559656,-0.023508435207587084,animal
168,-1.2834304060524702,0.25825423424497002,animal
169,0.92304036847327375,-0.20416270464085709,plant
170,1.6135572051870082,1.1352438449105891,plant
171,-1.3857022059397042,-1.0077007876238473,musical instrument
172,0.2305079836877526,-1.263543604240599,decoration
173,-0.07447285249514006,-1.3713775196570015,tool
174,1.0642997827842251,-1.4752658214471714,furniture
175,1.0733909305465548,0.61638292128192151,container
176,-0.49110101056100075,-1.5802851735377015,food
177,-0.44052755233202717,-0.037838945806017224,clothing
178,-0.38348266283545274,-0.81665439663433215,vehicle
179,0.3088227612748119,-0.073764099992050761,food
180,0.30862013648128273,0.75161461968881871,food
181,-1.5796071109781418,-0.022844790128199934,animal
182,-0.33492693368896426,0.78207838460774504,plant
183,-1.5214209865225461,0.75995340706509562,body part
184,0.31599892215583569,-1.8504839636868453,container
185,-1.1523962248549819,0.77634488367241639,animal
186,-0.80412463405350243,0.83278106401476659,animal
187,-0.059277527911229519,0.15779588734266714,plant
188,-1.512645325969233,1.4498824179425209,animal
189,0.83234161474794477,1.2479173303778384,food
190,0.20178449237461324,-1.3417000197280802,musical instrument
191,-1.0650508998771899,0.46283085918352451,body part
192,-1.8841299321601261,0.72635994183978703,animal
193,-1.4907817416342775,1.0067439933651678,animal
194,0.30532028672835343,0.62675304046967439,food
195,0.27781682651380424,0.92761762495959621,tool
196,0.86708976369579815,1.1254811675186007,plant
197,0.56884833109473654,-1.3136124515456018,decoration
198,1.4489194188928989,0.95201537127519886,food
199,0.56971393505256651,0.93792892173789977,animal
200,-0.31878529689642243,-0.071094673003044548,musical instrument
201,-0.0034154641857540124,-0.037750436271019698,tool
202,0.092468101817754153,0.52238856617146201,tool
203,-0.75114343544272966,-0.036685902391362976,tool
204,-1.2522924624255156,0.051531601773355765,clothing
205,1.0157882967690299,-2.17075056603823,furniture
206,-0.090675010413639859,-1.5510687897496616,clothing
207,0.44515998819319991,0.74175926488981736,food
208,0.82556511507328922,0.6387385044749091,plant
209,0.50834255868373579,0.3445969228041933,clothing
210,-2.0387435351609491,-0.18586862318759517,animal
211,-1.3769414535034106,0.047682346698409317,animal
212,-0.21714167428308953,0.078845449051370087,animal
213,0.44665063698894436,0.89560831549859088,food
214,0.70546715878739408,0.71145006239237396,plant
215,0.47065390706993054,-0.76038677586988079,food
216,0.39240816210867163,1.2611042717807375,plant
217,0.080326004039798143,-0.22929880111674372,container
218,1.0636320755592168,-1.026853715615365,furniture
219,0.29925617995556114,-1.8670605825018811,tool
220,1.0546052791708302,-1.2217578470064769,container
221,1.1642420620060838,0.77001019361836598,food
222,-0.72503404556053153,-3.8124686059641992,tool
223,0.28842702354853772,-0.36770679411693774,tool
224,-0.06980961746867656,0.35595892717326894,tool
225,1.1922013461523606,-0.98301246824304256,tool
226,0.87664586369284558,0.59035563831612059,animal
227,0.076957932366121792,0.82231861033189535,tool
228,0.87502670087486789,0.10260757474091087,plant
229,1.1232528513860442,-0.26794529289965197,food
230,1.1398767046185769,0.52844610132977876,food
231,-0.8447106036303984,-0.45123474593218249,clothing
232,-2.9266287650919107,-0.73313978396088164,clothing
233,0.073684236936627193,-1.7042553386804249,furniture
234,-0.21465190874212489,-0.2596277031587772,food
235,-0.25079722795675757,-2.6361379318383875,furniture
236,-1.4437886609345787,-0.067894164161547019,animal
237,0.87488587719704969,-2.5249128805259411,furniture
238,-0.28339056113056882,-0.35356317213700017,clothing
239,-0.94400352916623609,-0.073199278720389893,animal
240,-0.93491856075442059,0.054516726012041473,animal
241,-1.0586714394249859,0.20345828844946659,animal
242,-0.20472517375696672,-0.20404905497208026,food
243,0.90584309650799277,1.5609899859967016,plant
244,-0.20837762240480492,-1.2626045421528764,tool
245,0.48653662170414186,-1.7070035041124214,container
246,0.083779425649425393,0.3346925921465056,animal
247,0.74786181962991305,0.54902844917146343,food
248,1.4918308476463742,0.45381472364486364,food
249,1.937528345866028,-1.3446906914527696,furniture
250,0.69337050155414814,0.82813671349943552,food
251,0.4729378522505655,0.67619412012117663,weapon
252,0.43407167008853614,0.4846065650155561,food
253,-0.78103873153261782,0.77682995586823789,animal
254,0.48112697033190588,0.55560055505461958,clothing
255,-1.6487472841062709,-1.4223841243349311,decoration
256,0.97721109444717891,-0.97360894670288112,vehicle
257,0.57718777970351931,0.27552090406849489,plant
258,-0.72468521233233496,-0.1445869007587112,decoration
259,1.2476832790459926,0.48554411661804131,container
260,0.038740789928789085,0.36993113072815031,food
261,-0.087318051704864189,0.1438643644535986,musical instrument
262,1.0536390450065991,0.97211270063711586,weapon
263,1.5960169141968394,0.65828779369207235,plant
264,-1.4719767971893676,0.52165386603957764,animal
265,1.1834389865198327,1.5348751818145823,plant
266,-0.242647314260414,0.44596338151004955,weapon
267,-1.2983413609955483,0.20531987699563178,animal
268,-0.29274825934114362,-0.76363914294567747,tool
269,0.2285359031696759,-2.9146863076501996,furniture
270,0.098974785452364586,0.17409838963412788,food
271,0.41811313377173492,1.4181988713723919,decoration
272,0.45866373122498966,0.78920691810100652,clothing
273,0.55700986517623108,0.96187150573274283,food
274,-0.32542759873060095,-1.0486849139921453,vehicle
275,0.50554418190274664,-0.17565156428200546,container
276,-1.8251808323768961,-0.38942421997389853,animal
277,0.16275074225880964,-0.38947602934957587,food
278,-3.7600343529689568,-0.017326831856712605,toy
279,-0.34228097695429832,-2.0790428816128812,toy
280,-1.2682877320415105,0.31381967750683393,animal
281,-1.9974119620452651,1.022898102135998,animal
282,0.72485605928150343,0.39910119401404737,food
283,0.062973358215691236,0.32040300697420987,animal
284,1.1657212254254932,-3.2428183286222061,container
285,0.41878989922657295,0.57833803424766228,clothing
286,0.9877379495823948,-1.8394606249751164,furniture
287,-0.59372393837924142,-0.11696368355702055,tool
288,-0.17603086962005657,0.40007790404673793,musical instrument
289,-1.430775362869402,0.10155595212344005,animal
290,-1.0348446882455713,1.002106666844327,animal
291,-0.67789090845300559,-0.79051805754306215,container
292,1.217825263108727,0.69509751051185786,sports equipment
293,1.0923134431196488,-0.82475214741096969,container
294,1.0680303259967416,1.3992048966695578,container
295,-0.46513629026003195,0.99139606907297906,animal
296,-0.96822203796800999,0.76024048013236112,body part
297,0.30543390090057548,0.55507449190157787,decoration
298,-0.19134726987200718,0.11102367379595805,animal
299,0.67518681061361596,0.42918280053152302,food
300,-0.62627050230787784,-0.44559373279418885,animal
301,1.1114768910359016,1.2882783725538529,food
302,-0.46287751088030565,-0.2590100145865728,food
303,0.34776421685589937,1.1584990088564429,tool
304,1.2513829778087455,0.09569339338665514,food
305,0.58442593741415949,0.83121795127768672,plant
306,-0.50721640127361078,0.18831060832425348,body part
307,-1.9808842251843721,0.0031326891392057777,animal
308,1.1038381630483536,0.71996146535005545,food
309,0.64577167975593475,0.35040840736163098,container
310,-0.28041025526200108,0.55277262684982087,food
311,-0.60498624220522323,-0.96638458469720123,sports equipment
312,-1.5843209459414069,-0.81014791462856728,body part
313,-3.805461904490012,1.7802625581642475,body part
314,-0.40959152543525046,-0.59885159045071523,food
315,1.3650298354650441,-0.63449477312561875,plant
316,-1.8709090470884888,-0.29901272227665243,animal
317,1.2322602936952967,-2.0897037642341192,vehicle
318,0.077870339571854366,0.89254466803042654,plant
319,1.1338465710093899,1.1962995197611894,tool
320,0.89262800785201013,-0.11064166775936901,furniture
321,-1.1017466099618227,1.1475485763017721,body part
322,0.87783125197069534,-1.709882584654921,vehicle
323,-1.2142604667498211,0.6251361295847887,animal
324,0.21216006227529177,0.24712447309789723,container
325,0.9922392536483966,0.79055089642697185,decoration
326,-0.18253551710731361,-1.2124892838411154,weapon
327,-1.3538140441846587,0.19763595508349918,animal
328,0.39322183844422126,-0.29371032823640963,food
329,1.2254127461723652,0.23808409517583459,container
330,0.99627617548357261,-0.21288661632695663,food
331,0.33861234652667088,1.3294572073273832,plant
332,0.55959897020990157,-0.92207052963073122,musical instrument
333,-1.4910398117738142,-0.16928976511413757,animal
334,0.14794139769633979,-0.43929863944948461,food
335,0.50918573409148615,-0.29865018308023217,tool
336,-0.52713015007390551,-0.040571401423597032,body part
337,-1.0112149835841153,-0.099636980689019189,clothing
338,-0.028426166312729761,-0.90825331934577747,container
339,0.74587670867589706,-2.165173827101146,vehicle
340,-1.8815750789396508,0.34434395578520671,animal
341,0.90943690376356123,0.35479221618837142,food
342,-0.065650774607931256,0.32061361146544359,musical instrument
343,-0.38581715271190858,0.31607928431584831,toy
344,-1.8179649794294257,1.0593853125225718,animal
345,1.3840168598209177,0.15528311972397282,food
346,-1.3418334580420297,-0.76288677824232243,clothing
347,0.36784678100793805,-2.4510554375526876,container
348,0.72228908289679161,-1.6227586582319369,vehicle
349,-1.1489366623168054,-1.8327539266588575,decoration
350,0.72205123511656977,0.53217570724231744,food
351,0.21424250383546734,0.25623046220515067,tool
352,-1.8485638483104541,1.3429060675358744,animal
353,1.1161289007584341,1.4858748519791092,food
354,-1.7176257583076604,-1.9017230134470138,animal
355,0.94666982917466291,0.13043692078693581,container
356,0.98140096361031626,1.3985187848522949,clothing
357,-0.7499342221427322,-1.119431376607839,vehicle
358,-1.6302258923521635,-0.54517680496806264,animal
359,1.0109558163948129,0.28505101801429411,container
360,-0.24104872841371278,1.406096231163968,animal
361,0.3449487533863092,-3.0958293475835572,vehicle
362,-0.28443701153140272,-0.18856644310053211,sports equipment
363,-0.98593310765170683,-2.8094251531095491,vehicle
364,1.0430064106394401,-0.63022648258684155,musical instrument
365,-0.86042999777303975,0.4814427988510519,animal
366,-1.2642311265852348,0.36524080951322907,animal
367,-3.0973133032618798,0.75055970628505408,animal
368,-0.62196043518681821,0.69133051759310016,plant
369,-0.87729834977798415,-1.8083839203145515,decoration
370,0.79446794843418445,0.85144250359873053,plant
371,0.80279324718639888,1.0560719926073134,plant
372,0.48063496825678009,0.49525730365044474,plant
373,0.077535630317145041,-0.95322283443087885,plant
374,2.1757344265226246,1.29127165706113,plant
375,0.18151113014849712,0.58331920710488927,animal
376,0.37065269752243163,-0.31684855363839026,tool
377,0.31881129285689214,-0.83032310970948986,food
378,1.2714476058124717,1.3089054016290338,plant
379,-1.0611054265907767,1.048966503729017,animal
380,0.70734651344139821,1.1631223761068934,food
381,-1.6972871266836758,1.1115483687812613,animal
382,-0.1800861069193043,-0.54057988636996979,musical instrument
383,0.45484356995009662,1.1697187092641768,food
384,1.1556667737755013,0.6166933681310337,food
385,1.4754628752046941,1.6789794465394763,food
386,0.61938359340480709,0.39914025750135868,weapon
387,-0.033079569585686683,0.77416433474146118,food
388,0.67821322116825367,1.5463755689938863,food
389,0.64978113525133474,-0.23125706566015417,tool
390,0.15065313115224985,-2.3822950197369432,furniture
391,-2.155927568915371,-0.37006048028858124,animal
392,-0.65479558504760293,0.48240213086561973,body part
393,-0.54813605983831015,-0.88092558414056399,musical instrument
394,-0.024088643008362425,-1.5464054508594987,musical instrument
395,2.4455448667271229,1.0841541847407894,food
396,-0.22850321140348079,0.66955400290866274,clothing
397,0.81036131323776406,-0.0038952238307416336,container
398,0.45269679009833058,0.44451346187408303,tool
399,-0.92777477246250528,1.1750186904864568,animal
400,1.4912338788522235,0.2035448635079172,food
401,-1.7241352140785577,-0.07630405057129426,clothing
402,-0.58551244274917724,0.58789410174656009,clothing
403,-1.1389872014693005,0.85481129086404439,tool
404,0.50773656765293451,-1.4552048882293276,vehicle
405,-1.8124999546124345,-0.32050515160658494,animal
406,0.12041225916234899,-0.70095301679200672,vehicle
407,-0.51656013348695551,-1.3264097672502362,clothing
408,0.0036696088076840464,-1.7693656253874408,furniture
409,-1.251840284881558,0.42041237418711735,body part
410,-2.5715286098344636,-1.0741955686337312,animal
411,0.29888424693899401,-0.79876493941763937,sports equipment
412,0.23933341005839173,-0.61403107041354077,tool
413,1.2876694879719008,-1.4644599982578201,sports equipment
414,0.76327652684477065,0.04174593601982874,food
415,0.3860747998524795,0.44756421733691898,plant
416,-0.90432477997855276,0.34570564071447524,clothing
417,-1.0902227277784409,0.68273539233110303,animal
418,0.057070713510502739,0.24501923720559896,food
419,-0.76113282034260465,-2.7904784092605164,container
420,-0.52682529024977232,0.34991387922168127,vehicle
421,0.98609737890572191,0.72036192786979847,container
422,0.60857001641256292,0.79193652105451495,food
423,0.97455673184734903,-0.45059453226897289,tool
424,0.22138053153750145,-1.9015266705176472,vehicle
425,-1.4761769754776755,-0.45320935376652421,animal
426,0.80020314190089425,0.42313285586517929,food
427,-0.23683700210850078,-1.4857590111397654,vehicle
428,-1.7090368513124083,0.02433313444328826,animal
429,-0.098569636182162371,0.57418109464999512,food
430,-0.11842883082808001,1.6148073484457626,container
431,0.37522072026919434,0.23054670181642126,food
432,1.1260595249929521,-1.7445578920021416,tool
433,-0.58089271582469515,-0.15936936392301754,tool
434,-0.074283827730130897,0.46593059636946604,sports equipment
435,-1.6370578592881175,1.0277131604149898,animal
436,-1.0327029516219919,1.6571036565708044,container
437,0.52420928118761168,-0.35251521645078315,container
438,1.4284173112492031,-1.7455249472333714,plant
439,0.18917054792237856,-1.6187196381973039,tool
440,0.48296254633268282,0.86362977095086868,clothing
441,-0.50078415579430302,-0.73678044657018649,tool
442,0.088724818174694506,1.5271936406252178,plant
443,0.9629022508774987,0.55303651123771136,food
444,0.85597252122683831,-0.24337013961510437,container
445,-1.7697230061842484,0.064217845089288045,weapon
446,-0.21388092025949448,0.26196406806113715,clothing
447,0.76029311686101242,-1.1634829991235629,vehicle
448,1.355655747671773,1.8636455559955947,food
449,-0.48566395291992354,-0.51954587286411869,animal
450,-0.31490346155556664,-0.77073546147847782,vehicle
451,-0.05741909286684295,-0.022319191942883936,decoration
452,0.93605360107679136,1.5375874983091327,decoration
453,0.93872960423325091,-0.044736892183848437,container
454,1.0560157812788316,0.34913266728382059,food
455,0.19425549729800448,-0.045743084000838555,tool
456,-0.80767731132176146,0.11697796352850873,clothing
457,1.2430743324678148,0.58677630231919808,plant
458,0.40467082339811572,0.70461840452678437,toy
459,-2.3585172198800035,0.32563674425013739,animal
460,0.32445615822366869,-1.3772320951259194,vehicle
461,-0.70497811171354996,-0.46105071876977216,musical instrument
462,0.062240707830459853,-0.13129986049494427,food
463,0.26688330855255737,-1.3418043057676832,container
464,0.52815922951051208,1.470224427609746,food
465,0.14287410638154435,0.63307349046815309,container
466,-0.66598952783661369,-0.50132415277037179,clothing
467,-0.86183626871375629,0.00089955004559586849,clothing
468,-0.13010992520333414,1.5748060557944705,toy
469,-1.7363734978884584,1.7442902820243926,animal
470,0.71784245945893088,0.4931825481410036,plant
471,-0.308651449366657,-0.36149133373613523,body part
472,-0.78562479035560395,0.42038357655562786,clothing
473,0.4855345900108089,0.22028044872166275,tool
474,-1.2936608420817675,0.41773045496685313,animal
475,-0.83380256922083129,0.60079616329272079,clothing
476,0.13649152324633157,0.54476884316632213,container
477,-0.0038231066517146013,0.029920071080227262,animal
478,-1.185891526794238,1.0431875503188113,animal
479,1.2583523136767059,0.119234163951351,furniture
480,0.98383343094510889,-0.34221262632958699,food
481,0.85197898696344643,1.0560168561089833,food
482,1.0364643630842809,-1.1786363955992905,container
483,1.1432652065151636,0.33869640721034017,plant
484,0.26691279872280826,-1.5475576188912461,tool
485,0.52761204256210703,-1.724008782916209,furniture
486,-0.40921512287668071,0.57981589301543446,animal
487,0.91706469134677948,0.96953449461177399,plant
488,-0.81875439059634669,0.11951652012491744,body part
489,-0.6848916635352873,0.45474760707928846,clothing
490,1.2430502647260677,1.0384142103530056,toy
491,0.95408760293543593,1.2001723845621175,plant
492,0.077729494587008827,-0.68670069822892676,food
493,-1.4416315172521037,0.54319145739346264,animal
494,-1.6063410559299083,1.2862946723818034,clothing
495,1.3594981687727918,1.0067718768774458,tool
496,1.1120701741518859,1.1121479875144316,plant
497,0.69181753457663187,0.25637296236022306,food
498,-1.1222345295976612,0.37278182500615648,animal
499,1.6391359418483575,1.6288068858909324,plant
500,0.94756782437568066,-1.0837213524172291,vehicle
501,0.38539497721556087,-0.25643391319198378,clothing
502,-1.9280365088259306,0.49955857196652581,animal
503,-1.0640241012704412,-0.4505106410096506,animal
504,-0.94221430138217499,-0.072752379902346023,animal
505,-1.6500057376064385,-0.036911011402114745,animal
506,-0.68996788232770467,-0.74079840859934876,container
507,-0.61085221000991363,-0.6941459138791195,clothing
508,0.31818834106130806,0.33735937200240884,food
509,0.69523798955177418,-2.8133794079436103,furniture
510,-0.18083067714031298,-1.8850655942753265,container
511,1.949394447760679,2.3349350362965695,plant
512,-0.62583791599094996,-0.098440655280076159,weapon
513,-0.60833344322982763,-1.2261558820332292,weapon
514,0.65416853874944936,1.1828633373553061,animal
515,0.17025045503584957,-1.518579462285889,container
516,0.73688496483389654,0.3990965749824556,tool
517,-1.1071491576610799,0.13329659898362561,animal
518,-0.66630074220985647,-0.01386855814691133,musical instrument
519,0.31515820976974351,0.41216443710381595,plant
520,0.53881123024084587,0.63305614732276705,food
521,0.41075124531571011,-0.054261545247029391,food
522,1.2951896415005204,0.45807533982103471,plant
523,0.55565810079665123,0.28264839109565287,food
524,0.38537122224666981,1.0525728369142862,food
525,1.5340187216565107,0.62159636328723156,food
526,-2.5479290107775885,0.57026133487252528,clothing
527,-0.20696635243638728,1.1908447472049699,container
528,-0.37022085736394772,0.040990271288835929,container
529,0.48654396229733898,0.56255373390886254,food
530,0.96005367761379279,1.1640285821996066,food
531,-0.93423080969133199,1.9526707957692166,animal
532,0.88118022696986431,0.92333712397299383,plant
533,1.7952018609905327,-0.57435575688945151,tool
534,0.33541757241030101,0.90933494967554307,food
535,0.76013330449956773,-1.2310841577054255,vehicle
536,1.0541583743418239,0.80769555146235239,food
537,0.74682622747301841,-1.4264423008053082,weapon
538,0.43212171690224016,0.67560070207451528,clothing
539,0.041929995195189147,-0.58590985962587772,tool
540,-0.4264024752527607,-0.1751728252291094,container
541,-0.83958500357424903,-0.39157846664787338,animal
542,-1.5616259466908751,0.41432740970957638,animal
543,-2.1071953286539107,0.54937264721770551,animal
544,-1.2962266439355448,-0.20285865850047302,animal
545,-0.29552668894145545,-0.11908952750976171,animal
546,-0.16474825247053093,0.054921387299015939,animal
547,-0.048457774809526177,-0.28812995500263644,vehicle
548,-1.9749107261907908,0.079661010509305533,animal
549,0.99349834426456074,-0.20733880895749854,tool
550,0.55174615641472891,1.567165476208096,food
551,-1.5537030490447596,0.4966502048946379,body part
552,-0.39845648210732948,0.15427727231416874,sports equipment
553,-1.0474041310917899,0.49538438363932041,clothing
554,1.0268411247461713,0.34088223500489573,food
555,1.1632616667259246,0.65177544681594657,container
556,0.93343040597424454,0.94759487821489741,plant
557,0.40825868334412502,-0.67140789220515318,musical instrument
558,0.10500084320643363,-0.28288985774008368,animal
559,0.80744468984796636,1.3061312823972278,food
560,0.51556373104788134,0.16131329785124476,food
561,-0.25811020826665165,0.38259925398736694,tool
562,-1.1883966476247347,0.34651854083037625,body part
563,-0.96205271308083951,-0.35364243942132711,decoration
564,-1.106648625029989,-1.2784641856899188,clothing
565,-2.1965358322772359,-0.24580800327390948,body part
566,0.32002437828098967,0.13303372880292591,plant
567,1.0347544465521841,0.77505524223310041,food
568,0.11297398275216783,1.568265102087453,animal
569,0.62121801554466194,0.18757710638202074,container
570,1.7246022036967499,0.90501597860724148,plant
571,0.051191012702252743,0.94901924876787769,plant
572,-0.14497454459205297,-0.81178659353450555,food
573,0.89038807872178238,0.48117603388974661,plant
574,-1.2620777035357065,0.88366483207684654,animal
575,-0.25670612938568693,-0.58498802789625659,plant
576,0.4075226147181702,-2.8159360843995933,musical instrument
577,-0.53256559248163371,-0.55766379195569149,animal
578,-1.5734626844641879,0.78023476332132202,animal
579,0.91666447127575768,-1.811819366287452,furniture
580,-1.0773893771513621,0.40713350175056789,clothing
581,-0.036993926228635586,-2.1835536370041453,tool
